38,5055,0.9925387787,3,2041,False,20,0
270,2084,0.8853016143,117,181,False,20,0
828,247916,0.9966712765,922,2041,False,15,3204
18,1186,0.9850498339,0,0,False,0,0
607,17297,0.9660969616,4548,5551,False,16,10340
197,3998,0.9530393325,1951,1971,False,7,24402
2,701,0.9971550498,0,64,False,20,0
214,85986,0.9975174014,1249,7568,False,17,0
-1,-1,-1,-1,-1,-1,-1,-1
112,5126,0.9786177931,136,442,False,18,267970
1307,7176,0.8459271484,30049,60380,False,14,211
212,1814,0.8953603159,342,441,False,19,0
945,3735,0.7980769231,995,1329,False,11,16671
1,1879,0.9994680851,0,0,False,0,0
585,8425,0.9350721421,36,30,False,14,11755
5,946,0.9947423764,65,149,False,18,1
-1,-1,-1,-1,-1,-1,-1,-1
1787,6589,0.7866523400,694,2866,False,7,1074
-1,-1,-1,-1,-1,-1,-1,-1
1494,47,0.0304996755,201,31,False,12,57865
-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1
279,7,0.0244755245,12,68,False,10,59495
1299,52,0.0384900074,216,451,False,9,2893
1508,53,0.0339525945,481,499,False,11,3379
757,28,0.0356687898,61,68,False,12,6285
709,29,0.0392953930,180,358,False,11,11515
-1,-1,-1,-1,-1,-1,-1,-1
1437,47,0.0316711590,253,490,False,9,1756
1207,74,0.0577673692,713,1286,False,15,13434
1208,32,0.0258064516,148,483,False,12,60492
203,9,0.0424528302,49,99,False,9,3884
211,90,0.2990033223,137,305,False,14,12406
175,221,0.5580808081,41,25,False,13,4467
534,10,0.0183823529,397,691,False,12,1143
95,12,0.1121495327,2,4,False,4,19
349,20,0.0542005420,86,57,False,12,40115
-1,-1,-1,-1,-1,-1,-1,-1
148,10,0.0632911392,130,117,False,10,6894
-1,-1,-1,-1,-1,-1,-1,-1
554,15,0.0263620387,155,28,False,17,5333
1341,150,0.1006036217,98,382,False,14,2088
49,3,0.0576923077,199,272,False,8,13457
-1,-1,-1,-1,-1,-1,-1,-1
232,5,0.0210970464,81,100,False,14,32639
2503,297,0.1060714286,7351,12629,False,12,1992
-1,-1,-1,-1,-1,-1,-1,-1
414,12,0.0281690141,315,0,False,0,0
4989,1356,0.2137115839,4658,6842,False,6,723
0,90,1.0000000000,879,2323,False,12,11215
317,234,0.4246823956,45,129,False,16,544
315,10,0.0307692308,163,356,False,11,4947
755,1558,0.6735840899,393,486,False,14,8602
982,3367632,0.9997084854,1,118,False,2,426712
6,4114,0.9985436893,3,9,False,7,3322
13,3286,0.9960594119,32,66,False,12,38270
51,3609,0.9860655738,116,158,False,17,53
4610,6345,0.5791875856,518,695,False,11,7724
146,7326,0.9804603854,3783,7764,False,13,3556
83,5142,0.9841148325,19,10,False,10,265
4947,5606,0.5312233488,716,372,False,6,4695
8,2255,0.9964648696,45,47,False,20,1
460,2766,0.8574085555,278,874,False,11,2536
2,3900,0.9994874423,2,80,False,20,0
175,1828,0.9126310534,114,123,False,15,26
224,7242,0.9699973212,2167,138,False,18,3
33,1552,0.9791798107,18,287,False,20,1
4063,5656,0.5819528758,380,712,False,10,6111
234,2077,0.8987451320,209,87,False,7,31299
483,1547,0.7620689655,301,692,False,20,54
265,5316,0.9525174700,293,356,False,6,30087
127,5543,0.9776014109,1768,1969,False,11,15237
332,2910,0.8975940777,101,131,False,11,21129
50,1251,0.9615680246,25,9,False,3,682
80,26,0.2452830189,212,355,False,12,206
172,16289,0.9895510601,141,7023,False,13,0
323,5516,0.9446823086,53,127,False,19,5476
8300,10127,0.5495739947,7287,2159,False,8,5378
96,638,0.8692098093,4,4,False,2,1
99,420,0.8092485549,733,1152,False,9,84
33,12784,0.9974252945,1123,4070,False,19,84
217,2731,0.9263907734,166,176,False,20,4
429,2883,0.8704710145,778,1239,False,5,4690
600,3033,0.8348472337,38,533,False,20,5
4964,5037,0.5036496350,1857,2964,False,12,14551
477,79,0.1420863309,21,4,False,3,27
3040,1779,0.3691637269,463,643,False,13,24069
222,2655,0.9228362878,322,606,False,14,5098
116,12063,0.9904754085,1397,3517,False,15,11360
972,2509,0.7207698937,31,157,False,18,21
492,1091,0.6891977258,5,4,False,1,407
-1,-1,-1,-1,-1,-1,-1,-1
72,1377,0.9503105590,0,249,False,15,5288
673,2715,0.8013577332,914,1015,False,18,11
1236,1189,0.4903092784,212,430,False,18,9
4,542,0.9926739927,1,20,False,18,2
74,150,0.6696428571,65,71,False,20,43
1855,13163,0.8764815555,293,2984,False,19,29
-1,-1,-1,-1,-1,-1,-1,-1
180,1104,0.8598130841,452,376,False,9,296
7,2077,0.9966410749,614,1377,False,20,1712
130,126186,0.9989708350,1088,4247,False,10,19897
301,349,0.5369230769,23,208,False,11,3423
165,644,0.7960444994,233,1682,False,15,600
460,2647,0.8519472160,801,399,False,9,3536
247,5432,0.9565064272,230,263,False,9,6928
598839,1743196,0.7443082618,6837,3611,False,12,430
-1,-1,-1,-1,-1,-1,-1,-1
1714,3825,0.6905578624,305,1973,False,20,0
71,145973,0.9995138451,404,608,False,15,149939
3,7560,0.9996033320,5,67,False,19,5068
4975,5246,0.5132570199,7247,8823,False,11,5419
485,2196,0.8190973517,788,5443,False,20,32
194,11765,0.9837779079,317,340,False,7,22034
820,12483,0.9383597685,2956,3325,False,4,23474
1,3264,0.9996937213,0,1,False,0,0
223,213,0.4885321101,19,126,False,11,2644
22,1460,0.9851551957,0,2,False,0,0
215,7508,0.9721610773,974,1082,False,11,17986
4407,37515,0.8948761987,9261,8009,False,18,183
42,505,0.9232175503,30,161,False,20,290
8,121797,0.9999343213,1,2436,True,19,91
22,2584,0.9915579432,2728,1467,False,11,14946
87,6758,0.9872899927,1904,2070,False,11,8496
1801,9920,0.8463441686,1351,1891,False,13,14533
2497,70310,0.9657038472,290271,271750,False,1,93
685,5390,0.8872427984,606,404,False,10,17453
2,10957,0.9998175016,0,320,False,20,3
5348,5107,0.4884744142,394,529,False,0,12824
17,20810,0.9991837519,355,20231,False,13,1013
34,17232,0.9980308120,1151,2618,False,14,6806
2514,5023,0.6664455354,2028,2278,False,10,18809
240,14412,0.9836199836,2,9626,False,20,3
8928,18395,0.6732423233,5153,22736,False,13,3055
5490,6952,0.5587526121,6640,539,False,11,5706
320,874,0.7319932998,550,569,False,17,9397
4425,3832,0.4640910742,580,344,False,9,10553
72,33,0.3142857143,0,15,False,15,0
0,146,1.0000000000,0,3,False,3,0
138,2012,0.9358139535,107,415,False,8,1593
581,8984,0.9392577104,414,405,False,9,1604
1903,4566,0.7058277941,193,1949,False,14,27616
-1,-1,-1,-1,-1,-1,-1,-1
9922,11026,0.5263509643,8252,2812,False,20,118
6,2829,0.9978835979,2,39,False,9,0
284,32960,0.9914571050,143,16900,False,20,4
344,402,0.5388739946,64,54,False,15,42137
2609,3295,0.5580962060,198,302,False,13,10339
486,4826,0.9085090361,254,1090,False,14,11
4,20369,0.9998036617,26,36,False,20,21
38,5056,0.9925402434,3,2041,False,20,0
270,2083,0.8852528687,117,181,False,20,0
828,247914,0.9966712497,922,2041,False,15,3202
18,1185,0.9850374065,0,0,False,0,0
609,17297,0.9659890539,4548,5551,False,16,10360
197,4004,0.9531064032,1951,1971,False,7,24658
2,701,0.9971550498,0,64,False,20,0
214,85988,0.9975174590,1249,7568,False,17,0
-1,-1,-1,-1,-1,-1,-1,-1
112,5131,0.9786381842,136,442,False,18,271983
1307,7176,0.8459271484,30049,60382,False,14,282
212,1816,0.8954635108,342,441,False,19,0
945,3737,0.7981631781,995,1329,False,11,16814
1,1881,0.9994686504,0,0,False,0,0
585,8427,0.9350865513,36,30,False,14,11757
5,946,0.9947423764,65,149,False,18,1
-1,-1,-1,-1,-1,-1,-1,-1
1787,6595,0.7868050585,694,2866,False,7,1074
-1,-1,-1,-1,-1,-1,-1,-1
1506,47,0.0302640052,201,31,False,12,57852
-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1
279,7,0.0244755245,12,68,False,10,59458
1299,52,0.0384900074,216,451,False,9,2891
1508,53,0.0339525945,481,505,False,14,2996
757,28,0.0356687898,61,68,False,12,6247
709,29,0.0392953930,180,358,False,11,11453
-1,-1,-1,-1,-1,-1,-1,-1
1436,47,0.0316925152,253,490,False,9,1733
1207,74,0.0577673692,713,1286,False,15,13370
1208,32,0.0258064516,148,483,False,12,60425
203,9,0.0424528302,49,99,False,9,3816
211,90,0.2990033223,137,305,False,14,12332
175,221,0.5580808081,41,25,False,13,4468
534,10,0.0183823529,397,691,False,12,1108
95,12,0.1121495327,2,4,False,4,19
349,20,0.0542005420,86,57,False,12,40048
-1,-1,-1,-1,-1,-1,-1,-1
148,10,0.0632911392,130,117,False,10,6905
-1,-1,-1,-1,-1,-1,-1,-1
587,16,0.0265339967,169,28,False,17,5309
1341,150,0.1006036217,98,382,False,14,2072
49,3,0.0576923077,199,272,False,8,13443
-1,-1,-1,-1,-1,-1,-1,-1
232,5,0.0210970464,81,100,False,14,32599
2503,297,0.1060714286,7351,12629,False,12,2002
-1,-1,-1,-1,-1,-1,-1,-1
422,12,0.0276497696,327,0,False,0,0
4989,1354,0.2134636607,4658,6842,False,6,727
0,90,1.0000000000,879,2323,False,12,11130
317,234,0.4246823956,45,129,False,16,544
315,10,0.0307692308,163,356,False,11,4895
755,1558,0.6735840899,393,486,False,14,8602
982,3367625,0.9997084848,1,118,False,2,426716
6,4158,0.9985590778,3,9,False,7,3314
13,3286,0.9960594119,32,66,False,12,38269
51,3609,0.9860655738,116,158,False,17,53
4610,6348,0.5793027925,518,695,False,11,7725
146,7327,0.9804630001,3783,7764,False,13,3691
83,5140,0.9841087498,19,10,False,10,265
4947,5612,0.5314897244,716,372,False,6,4695
8,2255,0.9964648696,46,48,False,20,1
460,2766,0.8574085555,278,874,False,11,2625
2,3900,0.9994874423,2,80,False,20,0
175,1829,0.9126746507,114,123,False,15,26
224,7243,0.9700013392,2167,138,False,18,3
33,1552,0.9791798107,18,287,False,20,1
4063,5657,0.5819958848,380,712,False,10,6069
234,2080,0.8988764045,209,87,False,7,32183
483,1545,0.7618343195,301,692,False,20,53
265,5318,0.9525344797,293,356,False,6,30126
127,5547,0.9776172013,1768,1969,False,11,15396
332,2910,0.8975940777,101,131,False,11,21153
50,1251,0.9615680246,25,9,False,3,682
80,26,0.2452830189,212,355,False,12,206
172,16294,0.9895542330,141,7024,False,13,0
323,5516,0.9446823086,53,127,False,19,5472
8299,10129,0.5496527024,7287,2159,False,8,5481
96,638,0.8692098093,4,4,False,2,1
99,420,0.8092485549,733,1152,False,9,95
33,12787,0.9974258970,1123,4070,False,19,84
217,2738,0.9265651438,166,176,False,20,4
429,2883,0.8704710145,778,1239,False,5,4690
600,3033,0.8348472337,38,533,False,20,5
4963,5041,0.5038984406,1858,2965,False,12,15564
477,79,0.1420863309,21,4,False,3,24
3051,1799,0.3709278351,463,643,False,13,24583
222,2656,0.9228630994,327,609,False,14,5257
116,12065,0.9904769723,1397,3517,False,15,11367
972,2510,0.7208500862,31,157,False,18,21
492,1100,0.6909547739,5,4,False,1,407
-1,-1,-1,-1,-1,-1,-1,-1
72,1382,0.9504814305,0,249,False,15,5291
673,2718,0.8015334710,914,1015,False,18,11
1236,1209,0.4944785276,212,430,False,18,9
4,566,0.9929824561,1,20,False,18,2
74,150,0.6696428571,65,71,False,20,43
1855,13164,0.8764897796,293,2984,False,19,29
-1,-1,-1,-1,-1,-1,-1,-1
180,1105,0.8599221790,452,376,False,9,293
7,2077,0.9966410749,614,1377,False,20,1757
130,126363,0.9989722751,1088,4247,False,10,20013
301,347,0.5354938272,23,208,False,11,3424
165,644,0.7960444994,233,1682,False,15,599
460,2648,0.8519948520,801,399,False,9,3538
247,5465,0.9567577031,230,263,False,9,6926
598826,1743191,0.7443118474,6842,3615,False,11,273
-1,-1,-1,-1,-1,-1,-1,-1
1714,3821,0.6903342367,305,1976,False,20,0
71,146025,0.9995140182,405,610,False,15,151457
3,7566,0.9996036465,5,67,False,19,5066
4974,5285,0.5151574228,7248,8826,False,11,4294
485,2225,0.8210332103,788,5445,False,20,25
194,11795,0.9838185003,317,340,False,7,22081
820,12481,0.9383505000,2956,3325,False,4,24800
1,3353,0.9997018485,0,1,False,0,0
223,213,0.4885321101,19,126,False,11,2652
22,1460,0.9851551957,0,2,False,0,0
215,7529,0.9722365702,975,1084,False,10,21654
4407,37545,0.8949513730,9261,8009,False,18,187
42,516,0.9247311828,30,161,False,20,290
8,121842,0.9999343455,1,2436,True,19,92
22,2585,0.9915611814,2728,1467,False,11,14947
87,6756,0.9872862779,1914,2080,False,11,7810
1801,9944,0.8466581524,1330,1894,False,11,16554
2497,70358,0.9657264429,290335,271811,False,0,109
686,5415,0.8875594165,621,419,False,10,25796
2,10961,0.9998175682,0,320,False,20,3
5461,5145,0.4851027720,394,529,False,0,15042
17,20836,0.9991847696,355,20231,False,13,1028
34,17242,0.9980319518,1151,2618,False,14,6803
2514,5023,0.6664455354,2041,2296,False,11,10189
240,14437,0.9836478844,2,9656,False,20,0
8927,18393,0.6732430454,5155,22749,False,14,3555
5490,6997,0.5603427565,6640,539,False,11,5719
320,876,0.7324414716,550,569,False,17,9424
4959,3994,0.4461074500,584,347,False,8,16551
72,33,0.3142857143,0,15,False,15,0
0,146,1.0000000000,0,3,False,3,0
138,2012,0.9358139535,107,415,False,8,1591
585,8981,0.9388459126,449,440,False,9,18491
1903,4567,0.7058732612,193,1949,False,14,27613
-1,-1,-1,-1,-1,-1,-1,-1
9925,11033,0.5264338200,8252,2812,False,20,118
6,2921,0.9979501196,2,39,False,9,0
284,32989,0.9914645508,143,16933,False,20,1
344,428,0.5544041451,64,54,False,15,42187
2611,3397,0.5654127830,198,302,False,13,10619
486,4826,0.9085090361,254,1091,False,14,11
4,20506,0.9998049732,26,36,False,20,21
38,5071,0.9925621452,3,2042,False,20,0
270,2082,0.8852040816,117,181,False,20,0
828,247905,0.9966711293,922,2041,False,15,3199
18,1183,0.9850124896,0,0,False,0,0
609,17317,0.9660269999,4555,5560,False,14,10841
197,4043,0.9535377358,1976,2000,False,9,13878
2,701,0.9971550498,0,64,False,20,0
214,85997,0.9975177182,1249,7568,False,17,0
-1,-1,-1,-1,-1,-1,-1,-1
112,5157,0.9787435946,137,453,False,18,885
1307,7174,0.8458908148,30053,60394,False,13,91
212,1819,0.8956179222,342,441,False,19,0
945,3748,0.7986362668,1005,1342,False,14,8714
1,1892,0.9994717380,0,0,False,0,0
585,8439,0.9351728723,36,30,False,14,11769
5,946,0.9947423764,65,151,False,18,66
-1,-1,-1,-1,-1,-1,-1,-1
1787,6617,0.7873631604,694,2866,False,7,1075
-1,-1,-1,-1,-1,-1,-1,-1
1506,46,0.0296391753,201,31,False,12,57929
-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1
279,7,0.0244755245,12,68,False,10,59456
1299,52,0.0384900074,216,451,False,9,2982
1508,54,0.0345710627,481,505,False,14,3679
757,28,0.0356687898,61,68,False,12,6244
709,29,0.0392953930,180,358,False,11,11625
-1,-1,-1,-1,-1,-1,-1,-1
1436,48,0.0323450135,253,490,False,9,1734
1207,75,0.0585023401,713,1286,False,15,13392
1212,32,0.0257234727,147,483,False,12,60538
203,9,0.0424528302,49,99,False,9,3806
211,89,0.2966666667,137,305,False,14,12375
175,221,0.5580808081,41,25,False,13,4469
534,10,0.0183823529,397,691,False,12,1090
95,12,0.1121495327,2,4,False,4,19
349,20,0.0542005420,86,57,False,12,40081
-1,-1,-1,-1,-1,-1,-1,-1
148,10,0.0632911392,130,117,False,11,7384
-1,-1,-1,-1,-1,-1,-1,-1
591,16,0.0263591433,173,34,False,16,8451
1341,150,0.1006036217,98,382,False,14,2069
49,3,0.0576923077,199,272,False,8,13654
-1,-1,-1,-1,-1,-1,-1,-1
232,5,0.0210970464,81,100,False,14,32606
2503,298,0.1063905748,7349,12628,False,12,2293
-1,-1,-1,-1,-1,-1,-1,-1
422,12,0.0276497696,327,0,False,0,0
4989,1353,0.2133396405,4658,6841,False,6,736
0,90,1.0000000000,879,2323,False,12,11217
318,234,0.4239130435,45,130,False,17,544
313,10,0.0309597523,163,371,False,12,7124
755,1558,0.6735840899,393,486,False,14,8610
982,3367460,0.9997084706,1,118,False,2,426788
6,4402,0.9986388385,3,9,False,7,3387
13,3286,0.9960594119,32,66,False,12,38290
51,3612,0.9860769861,116,158,False,17,53
4610,6368,0.5800692294,518,695,False,11,7725
146,7349,0.9805203469,3783,7764,False,13,4031
83,5149,0.9841360856,19,10,False,10,266
4947,5640,0.5327288184,716,372,False,6,4695
8,2257,0.9964679912,46,48,False,20,1
460,2767,0.8574527425,278,873,False,11,3145
2,3901,0.9994875737,2,80,False,20,0
175,1814,0.9120160885,114,123,False,15,27
224,7252,0.9700374532,2167,138,False,18,3
33,1552,0.9791798107,18,287,False,20,1
4063,5661,0.5821678322,380,712,False,10,6174
234,2115,0.9003831418,210,88,False,6,34283
483,1553,0.7627701375,301,692,False,20,53
265,5322,0.9525684625,293,356,False,6,30268
127,5580,0.9777466269,1768,1969,False,11,16014
341,2912,0.8951736858,101,131,False,11,21223
50,1253,0.9616270146,25,9,False,3,682
80,26,0.2452830189,212,355,False,12,206
172,16328,0.9895757576,141,7025,False,12,0
324,5522,0.9445774889,53,127,False,19,5487
8299,10156,0.5503115687,7287,2159,False,8,5879
96,642,0.8699186992,4,4,False,2,1
99,421,0.8096153846,737,1154,False,9,83427
33,12828,0.9974341031,1123,4070,False,19,84
217,2776,0.9274974942,166,176,False,20,4
429,2885,0.8705491853,778,1239,False,5,4688
600,3034,0.8348926802,38,533,False,20,5
4963,5076,0.5056280506,1859,2969,False,12,13211
477,79,0.1420863309,21,4,False,3,24
3051,1802,0.3713167113,463,643,False,13,26840
222,2658,0.9229166667,336,616,False,15,7279
116,12083,0.9904910239,1399,3517,False,15,11391
972,2508,0.7206896552,31,157,False,18,21
492,1132,0.6970443350,5,4,False,1,407
-1,-1,-1,-1,-1,-1,-1,-1
72,1424,0.9518716578,0,249,False,15,5298
674,2727,0.8018229932,914,1015,False,18,11
1236,1289,0.5104950495,212,430,False,18,9
4,659,0.9939668175,1,20,False,18,2
74,150,0.6696428571,65,71,False,20,43
1855,13146,0.8763415772,295,2985,False,19,28
-1,-1,-1,-1,-1,-1,-1,-1
180,1105,0.8599221790,452,376,False,9,293
7,2077,0.9966410749,614,1377,False,20,1769
